temperature,pressure,h2_n2_ratio,catalyst_age,space_velocity,conversion,energy_consumption,production_rate,emissions,fault
531.7084453903519,206.50458231878844,3.260498548072291,644.8203422608208,17603.292876642976,0.35233517812225723,2756.950203925849,14.885422394952638,2068.9629708201737,1
519.5075894921603,245.00386800138403,3.383972346415044,5.743851670961475,13572.011728497338,0.5717847433442618,2825.708788501311,18.624646182825987,1957.754393465508,0
464.8003371697121,267.58215307294677,3.0719401515007587,222.39413920852346,15105.831996162242,0.5159179528931187,2510.7518668249277,18.704087808497754,1937.8167121944427,0
537.6817328737585,240.76173269034342,2.5834280504563187,991.296621839241,20107.549859267794,0.34547957768432935,2839.472113031907,16.67219480075144,2024.5456675761259,1
517.2750516590133,211.789197517322,3.4524719231512453,885.453515634675,29141.72904158599,0.39870660904950467,2774.5707347796624,27.885599923224532,1942.0858695722848,1
508.86254175239077,158.9521360366122,2.746311901155695,445.72241182074833,11404.367387907827,0.23015137814768463,2529.2883039288276,6.299354090950791,1855.908132072963,1
418.72820402343893,268.54341645330095,3.0932426097877195,54.29205679720839,20596.214707282765,0.5037075500757764,2358.800523461751,24.89872524249618,1797.2228908940149,0
537.4462674029367,208.72478285588582,3.0967341669505397,961.0769337415887,22062.017071492395,0.32211501243272117,2774.8128884590105,17.055616567859232,1986.4628381229145,1
458.1566490595444,204.0381413272981,3.4248269344574136,924.1990114556007,13319.333210351597,0.1835629475151363,2398.495015847492,5.8678465512681175,1800.7454099700392,1
444.23943182905424,245.0624967012199,2.6897222813037986,945.2670721435289,14501.898371631309,0.2374890236536037,2394.418890020158,8.26570004496601,1802.2850266333016,1
492.50971220837715,220.71996082264477,2.8435980748941505,602.4212569228309,21610.71907651823,0.3537096270354693,2682.830699149728,18.345406522856557,1865.7263151461675,0
470.1769343471927,194.16409646131666,3.2663831721309924,686.1763189652286,12036.530716873658,0.269714222821687,2453.0842517709752,7.7914164666502606,1905.892652625709,0
438.3008371516845,182.29834613256548,3.1558019605132044,850.3182725627728,28332.769430796434,0.1654812620443245,2231.047869927298,11.252501862285722,1732.5159249940175,0
525.8493833056267,259.7233211782105,2.6177307930370466,719.8956130365799,20409.932568925462,0.49623582971709734,2895.7958430642334,24.307535574745764,2097.6621489801432,0
426.7928803539518,249.8023076107599,2.8600229858342043,290.9477897107005,22938.59678227092,0.433239163987608,2371.6315941270414,23.85095638319973,1782.0580378303546,0
434.06712560453366,233.35333067667804,2.5946099518054617,205.20142997422298,29127.885243437417,0.3920333420323474,2307.0768437652723,27.40584527596672,1750.8452945714928,1
498.98146690514596,162.1631277309274,3.2576053156964413,971.3023353003192,13142.240612486297,0.17912013343368385,2487.2777324390754,5.649695741102699,1913.3663510968213,1
471.86743675644294,256.53970572061513,2.9623381804179116,972.7054763162888,23088.752061175015,0.3216727358254663,2496.0471020848363,17.824852901553697,1728.6453631522634,1
411.0171013506554,299.5807054874567,3.251115692401994,778.3181845394489,20869.581801932913,0.3855270548834312,2440.1163980737515,19.309892180995313,1820.7967416094177,0
420.8440106904419,218.07331935405756,3.0151438048421877,66.190070222092,14247.302950440175,0.3035484824043232,2252.366730245707,10.379393253505803,1661.0836403989194,0
416.8460775457677,222.3772230490137,2.5771606018556,101.67091406924467,22224.61323321853,0.2830115944409866,2162.8266514644515,15.095575744721824,1799.3761883729194,1
471.66774481275695,251.7261444653065,2.8431690943179992,296.2158830868323,18860.046729121343,0.4732334493057875,2468.580368737524,21.420491922457025,1829.6834433232048,0
481.0444343905633,151.20311025181942,2.8627961723033537,745.541589834953,27745.027887059918,0.12486155188428145,2353.5660794710934,8.314289373722323,1734.897570849924,1
543.7106573655348,281.88612121189817,3.0328431162216747,463.19316324197865,29216.103261112443,0.7760364484104598,2917.8245311097,54.41462642675269,2054.5162167129906,1
487.5688467135194,197.51422859786558,2.8617292767109457,390.19047006583065,29937.16415300943,0.4138333195949386,2562.579666776076,29.733590449676377,1919.2155557177475,0
478.99961366273624,227.84139241874232,3.162308886260922,438.31432307089636,14442.158275170143,0.37706513512842227,2666.4124850901217,13.069522467775421,1836.7305132217748,0
538.3394033266982,231.6062374424642,2.612596495643554,234.39448729077472,19160.454784847134,0.6042871694352798,2849.898017012658,27.78820076886705,2068.360442260478,1
537.8885524671623,246.19664860633884,2.6718341772396172,273.06737821562757,15113.809932463606,0.6627474609117971,2807.3151980944695,24.03993397786501,2036.3113808613532,1
437.8013297137288,206.00293002818702,3.1061410481295546,450.00607304143756,24070.725365867453,0.24169447207672942,2287.2471978802655,13.962627023537458,1744.68424489526,0
502.39489160742306,203.09414362548011,3.332340600673836,513.3002669069916,23084.353073976446,0.44052275681443537,2661.875123796881,24.40603885302213,1872.808960841652,0
544.6414177902604,252.29951303571062,2.5050715710641467,946.2305725427341,24487.571583686135,0.4435345484733328,3035.0790155015525,26.066601613388748,2106.960025418103,1
434.04424705371173,196.83100205516735,2.76478917146655,832.068840017244,21756.903205776493,0.12890085788841496,2300.2423577729687,6.730760371727509,1745.488046131739,0
507.40257978029024,164.49065277311172,3.4207682179082264,667.4823222817245,14300.999490105176,0.18077364796922107,2561.771190912543,6.204585233837479,1942.710641279381,1
519.6640161237636,250.12908381505778,2.6576650239216417,961.0621539809171,18385.16272416913,0.3000486643209891,2702.529099238505,13.239464444906364,1987.855425468339,1
540.5126799471566,162.43249558601727,3.1405892514042963,52.243566859012105,16480.879525074826,0.49270805325478995,2821.1362327585957,19.488628960143227,2064.0608469604413,1
528.0583743678119,273.76697805941933,2.731369487080822,613.2512448486614,20056.89292566575,0.5784654304203449,2906.601611811773,27.845326077936022,2076.122635769608,0
463.23187100533437,279.9421871328774,2.5899320126146206,680.8722526615725,12726.28918412168,0.4250257048447322,2511.4646228539027,12.9816000732941,1846.7860515854154,1
400.8159803291231,160.16042731281988,3.170204979880567,168.80832576901105,21373.979476923643,0.015654328303708376,1991.4659325002901,0.8030287005323705,1660.7560890030488,0
405.2297993172111,246.00827261884837,3.137393731837324,917.1799044598954,11441.906266279868,0.23076337934590313,2147.895743786532,6.336895094797938,1707.3245819277315,1
402.08580485248,294.30441476456326,3.4505343602815475,552.2203671548037,25588.090246090112,0.5122450621468554,2297.1715654142736,31.457694907986657,1711.1855133942404,1
488.3364895693674,168.66773390441168,3.280569286061033,318.92383401571533,23732.304565814477,0.27764226331566133,2411.1097632611463,15.813817808038404,1769.3859439222672,0
457.4489644410271,210.51036727720583,3.0119852870952712,937.6536536777369,23366.933430932775,0.20252904529494134,2388.962579217559,11.357958526169432,1732.3766675954748,1
417.22284244997616,225.10122905400382,2.7659367749865504,563.5701470228937,16299.459436483603,0.27812177804827415,2238.11241506271,10.879763135281296,1669.3612000369294,0
529.6681013332093,262.6196261545387,2.8103006076707335,514.8651005978506,10888.221278129264,0.5649175652399477,2854.4701910722188,14.76227389016298,2002.3668097274779,0
523.248554694991,198.7328399467575,2.525361749539061,555.03057966593,20197.33958960806,0.4081197755491133,2628.3592439693084,19.783040880000144,1892.3528019308617,1
510.62375273623127,292.62106315576455,3.081221139997867,288.75156690890736,24341.72444738018,0.6525434683502179,2782.4580364010276,38.12167991164502,1946.2258575373432,0
526.0516255218947,298.2601344539454,2.648670129646412,521.2710360435718,20486.622049487873,0.6225238833216352,2881.01122587561,30.608187634535586,2036.896079549335,0
460.2293655201462,165.31821213731973,2.6969275628256146,211.8224535368497,25149.284353308918,0.25180986132877103,2282.7237712475408,15.198810733258918,1711.1550496295536,0
512.2930001911382,278.0509892649717,3.3816984462183433,406.8947118867191,25395.18350115827,0.7613836110850075,2844.639310727888,46.40514364386789,2028.080890256456,0
483.9444167814139,154.1098459438649,3.042250685380455,578.6196335792025,27423.05055186046,0.1455146608856771,2483.7741385792788,9.577094163611411,1880.8848122761626,1
491.9856360956396,187.543295548862,3.28233153697902,580.794461460332,24973.241243875047,0.3082818915136786,2468.992615165648,18.477115314934103,1709.7826216055983,0
444.715247718045,231.20284089261628,2.657768353239308,597.1074199167765,24590.665871535857,0.33090087338200447,2470.5659807472402,19.528974753447038,1787.4995350185154,0
490.35687602272355,230.51513107206472,2.7566816358119066,61.442629476874956,27857.6898134617,0.6011851438710453,2654.061946991265,40.19431022021023,1911.789938994389,0
463.8515259414547,283.37637451983505,3.3716346688246093,635.9437783603598,24184.465624598863,0.4719403967055061,2502.373388159777,27.39270312236127,1908.4951043010458,0
480.78165772523994,168.34528576194504,2.5033297464428657,492.2441193533764,17931.983204775013,0.21918052787991937,2508.908614629332,9.432819707415446,1878.8419658425717,1
473.0094785726312,172.53207295835202,2.8874806211248902,791.4580625155056,25720.754131806898,0.16256329952947468,2409.81951547104,10.035001579326956,1813.05916597943,0
474.98374571273484,217.4703797121029,2.8935798336707794,666.6918008805998,20386.506599969012,0.29384045485374255,2600.8429869850365,14.376912893312927,1921.6871625499264,0
537.6189223832521,226.5617583151117,3.351292472049211,428.7483317703006,13087.666675374623,0.6140031225112478,2881.529407614576,19.286083692159405,1998.3920458586706,1
439.4315532598847,195.30119445228615,2.604987278352297,194.7451813608314,14715.73294681924,0.241445078058404,2347.5656357359003,8.527299096075357,1806.6151165445572,0
407.4546529231275,210.50476570004906,2.678784061312382,518.9589894777603,28776.99947806726,0.22669430955654526,2093.0120946761967,15.65659686669485,1680.01707790082,0
469.4038044150014,256.4082247445712,2.516365729478432,722.5364432252422,27682.778000520106,0.3995974930760616,2551.0550800817064,26.54872485693356,1876.2835309733275,1
461.2328534012802,198.42582136036376,2.697332184080805,657.8785470810557,24211.314563757598,0.17642802484911876,2352.033287119527,10.251730577962695,1776.4821556155684,0
473.05652210015046,273.0402523822605,3.406166459904396,712.0638851891957,13912.244561780517,0.4423111037278734,2612.3964277884857,14.76849659388779,1903.9482205652628,1
410.5773667562504,185.51023843892239,3.2343025393679223,575.4358834222562,15344.317147443671,0.12147812816870755,2142.276333848536,4.4735974202363025,1725.7656700650784,0
487.31629167483777,253.99746870044612,2.920676764329081,887.3237414815834,28619.250182810814,0.3988868858124155,2606.889593949063,27.398024591298743,1903.3359358700307,0
548.0532697533663,218.54588576971844,2.8778962901701983,158.7915348377803,20499.56459945537,0.6998779352238877,2888.3929664901184,34.433263067653264,1946.4255200740376,1
431.36326839964687,243.11907693475393,3.248301121691213,798.8290708198084,20247.59019575399,0.2844233335293525,2321.4629573597513,13.821329038590202,1673.9149364268374,0
431.8564177187192,267.17278748358564,2.7172640249169073,429.30708037572794,28522.59176831376,0.40767214213132436,2460.9987230334614,27.906878604781795,1762.2784608006255,0
544.1702574260604,155.1356879746981,3.14646358598626,394.5690397828416,10590.940370435625,0.2831226819819933,2618.2757003116894,7.196485061733839,1932.9163500364994,1
506.04311126818146,257.79342544151984,2.7073751398485753,854.0583428928874,26455.635072871242,0.39103921738720115,2761.177937795711,24.828458002504703,1975.522717379208,0
488.9452319734251,231.80009588822904,2.9221293749414206,256.7426594167858,17282.30512073994,0.4917474079772736,2630.5520585828076,20.396468992790947,1975.3505962880995,0
457.1278610601397,195.4523118085969,3.454232083822623,710.3912333764214,28812.693449298877,0.24074096442159795,2377.238671312577,16.647349460563365,1751.6372760754418,1
495.81107446025646,276.55171653820344,3.446279894969118,89.64615746445904,28778.241796545924,0.8026814299473758,2796.7713325909476,55.43942466389477,1975.987552654072,1
475.36428536773724,207.728979561444,2.795032698048881,323.77282826511043,28093.62388322999,0.4154661772237839,2506.4183859294053,28.01268124590806,1906.9439921757698,0
413.46896120443813,157.4709107232144,2.559597711879385,56.681391719659246,22524.342547064538,0.015037116365425726,2044.4782465109292,0.812882783843806,1642.6333059448964,1
444.5762000394972,209.46673118387184,3.3485418553444832,526.8241846848792,22657.78030137194,0.1884940045591922,2351.117234144032,10.250053784227147,1721.6229384334806,0
524.221635124137,288.2008932712257,3.4599434610440696,124.38080140650143,22625.58784103209,0.8629089267025469,2870.193714578817,46.85717212780607,1964.9248663731544,1
426.3183948535428,180.56096682851307,2.9917911550364,552.3212364301052,10856.127220002925,0.06564937010404348,2241.711439148545,1.7104749930301266,1707.34061337665,0
535.6734185854615,150.43097815601666,2.6474071696976944,578.7517208726587,22407.728823246798,0.2872860637195772,2716.1736245337656,15.449827705263086,2013.827109862598,1
488.24722436767865,239.40475857007908,3.2084854902588646,406.67516395938594,26348.612806860427,0.47345845486739685,2651.9276401217335,29.939936417845058,1898.767864534728,0
402.4801685188117,205.17026708158377,2.8401252553907437,416.58228831274556,23434.52759529718,0.2509267017138739,2089.1841357079497,14.112836917705636,1693.935287140689,0
455.50332651714825,223.767729457933,3.3958955723002724,399.59019924876895,16117.852979711832,0.3968814823620957,2406.3917736383764,15.352505719397648,1801.3042802569594,0
406.31942543998025,151.38635437794596,3.4289931015562676,708.3176493647908,25870.979662195692,0.0,2015.4455264599242,0.0,1596.49235392399,1
419.09208262695097,222.50178531247712,2.941686267252975,220.436760949676,18906.195985908358,0.3156525856967482,2285.178182111133,14.322695156739492,1751.2190531814374,0
426.8902338905578,264.6176687555334,3.416294714801074,283.19423433238336,21569.446940818638,0.4378038116467927,2429.3255311091507,22.663646605928765,1887.7771173576955,1
424.96878777540337,188.52744446208698,2.5929061653603513,15.049870347945472,24903.32938083164,0.18655551382706678,2199.982593632931,11.150048180749767,1725.2652720915655,1
532.5532744906078,219.91311013312713,3.078033690767145,407.6001978068856,24378.523254784013,0.5325971241239793,2829.6337496036385,31.161435302130045,2037.0955314895114,1
535.8928071402513,195.57394211891898,3.0968693112100167,743.9740978824591,27052.645324315727,0.32954803566394336,2760.8231273368815,21.396350702739863,1930.176394244175,1
435.3101467845642,212.99104303932384,2.710585270501718,473.3707267130608,25402.660083519433,0.18699576477087415,2305.3095699508985,11.400455638877457,1749.9913850593186,0
461.08898866555523,153.55080928800928,3.30358112921025,750.2637648002159,26483.84832397638,0.11659948588406674,2351.9433306407577,7.4112074371373975,1796.803774806506,1
470.67402360930635,222.2734111604314,3.381516640751296,123.47935084559347,15488.566485076904,0.4728409739507016,2491.028155746963,17.576709268569502,1849.6259974798056,0
524.5351026596716,275.91201174553294,3.0727748138229574,780.7123741957909,20862.213634002408,0.4603909391923862,2906.0535485371865,23.05145790861738,1961.2758944169698,0
443.8011433102997,210.22702231260513,2.814549792600612,245.13056628032837,18286.1263835067,0.22125144187664894,2259.602064419416,9.709996388854774,1802.6239256248798,0
426.07427976991653,162.74240800416626,2.964665340566189,726.8049271189885,12605.089487229252,0.11506452902744693,2147.8816932510663,3.4809568444724555,1669.0771258886957,0
468.72146626909426,196.24585962922228,3.128998230678256,501.13707864846526,11230.122384436045,0.23407337151472057,2430.4534847734867,6.3088142617149074,1850.6850640811938,0
535.3643744585548,292.68573290740164,3.3699437860119437,760.0992717678079,20822.607199020924,0.6366855924605609,2937.9725754276483,31.817889602597223,2029.3118899036745,1
489.2405387101145,213.59391291254542,3.344128633816384,811.503297842524,14554.377824368763,0.27955484702695177,2610.328635846222,9.764992479033285,1934.693588643123,0
461.89199999819,194.5606488524393,3.422384076780331,180.89518180854003,25329.44026014397,0.2822513046227959,2337.944497672191,17.158242141097936,1773.3282844061707,1
460.8476405621285,193.79652052530685,2.5056672343650876,724.3033861101295,15586.502363089287,0.23798247553834895,2392.1750340006806,8.902354601645554,1731.4163828189153,1
446.2726248770666,282.7243614701201,3.482901572195263,335.1834152449156,11384.065823577723,0.6139138544750176,2561.8312724462785,16.773205750439796,1936.3234826241637,1
447.68180963551254,248.47797111062212,3.4109220310657737,114.81123805132366,13741.491807386117,0.4299668855951354,2401.5780115288408,14.180127446046905,1774.492656318187,1
462.26290238645174,261.4692090722481,3.4276870605470573,345.7653454571813,12488.416624736785,0.48228293301460023,2596.099372835008,14.455080476367243,1960.028253065061,1
495.7250604435176,205.21619163844787,3.244683933986683,66.37564258973595,23271.216439378048,0.45449945227800653,2613.424410307514,25.38421230129663,1892.0638906308743,0
519.2904275931057,244.15528212753662,2.8418438493112728,913.6260810843229,23074.902956731054,0.39173020003310355,2839.080322686012,21.6939272423633,2115.255134052154,1
405.5550119691818,215.17400880441045,2.751591766234551,335.97871210842044,29178.66721492872,0.20836851893895852,2130.295806923471,14.591797613249865,1638.4718084318354,0
510.1811646289409,267.88294876783766,3.130879583670105,35.271311666787874,10019.427367832895,0.7679241295209025,2815.7504551712427,18.46598409537836,1941.6293230811282,0
515.8856294155105,297.12316516092255,3.096497533996085,535.7818812821957,16482.850534207624,0.6953974066665582,2853.332980873532,27.509115638305143,1968.7367376711386,0
436.6636790463867,273.3296501482239,3.1504178824183677,951.6770078737693,10739.608978947124,0.29277224809495583,2459.2510296742544,7.546222714625094,1844.144671688906,1
547.7615289173752,173.71401320117724,2.608072506523866,524.6160207843524,22781.82605101559,0.33338437203448246,2728.451764752692,18.22825145235995,1965.4189425793757,1
501.250876693423,196.56921893390177,2.6949086763962873,866.1273130510938,23219.46842495415,0.24763016821013745,2554.4020285988777,13.79961809237129,1967.7641368913546,0
533.9147104211202,298.23103022560247,2.9235551479083917,998.4379135782266,29046.05243444724,0.5194301367181389,2968.728530026653,36.209747969153184,2129.384620485718,1
436.458205075918,294.0648664179693,2.9738982028083103,66.70739376744706,19810.322916692294,0.63838915764553,2443.908901860334,30.352068862735514,1908.0566757658362,0
407.7543815931225,295.1430698006451,2.9231247482468694,345.5666403963562,28321.091438841133,0.5618673608853549,2326.8888304381207,38.19047256992277,1661.1610733201708,0
506.46145952396023,283.34919630799345,3.247161430359454,757.5514477276328,26497.089368783894,0.526966629488823,2760.649231812199,33.51139650223722,1984.591507372258,0
543.589646870966,271.52704571550345,2.7142549295255316,618.5066418747735,24477.1775902879,0.6075947566880368,2910.8244688071863,35.69329142971402,1995.5987401354892,1
403.4252826418895,287.5643034785553,3.337742094741543,430.7714503309471,21562.81843115195,0.4387569081376566,2263.2118651550154,22.706005309406173,1729.5945602636973,0
536.97137854799,246.77813625115112,2.7853628167577207,871.3578339365965,13227.719219289032,0.40252928584508646,2849.659145675324,12.778906489679372,1921.8529673844362,1
509.24105684528246,267.7042606418952,2.916276154374463,960.1767813565299,13341.752178901032,0.3677666026995965,2845.3435369515337,11.775962094946493,1962.230223106918,1
543.3107979606948,254.47799703680835,3.0471936979350778,376.26855886985123,22350.98649846991,0.6796550151762148,3022.2518993918343,36.458304162770254,2106.389256452514,1
440.9703172548791,217.85113753047375,2.763280349200987,92.10355186609753,24951.84871772897,0.41308148124836463,2350.5460826920967,24.73715190769102,1775.2189325857162,0
425.5890268308762,183.0414193809959,3.259971009060373,774.0530868699335,29322.20189499337,0.0670842102920573,2173.2651666334054,4.720936219559751,1747.430713977295,0
448.3901526729541,254.7904351278845,3.2634620411080326,191.40451814309168,14959.701659285063,0.46000660175040375,2415.745524102014,16.515747656370237,1779.0613503505317,0
441.58576911819506,173.20451449494504,3.1250439780020063,900.3264244695694,13387.327980111893,0.1194431402167207,2201.2101597787314,3.83765878333376,1730.189369112192,1
473.5903679538865,233.48439903119026,3.0643472160318246,764.9408832047486,22615.00467187861,0.33450488062922,2455.391974339105,18.15559065167042,1818.996869989298,0
419.6073619500171,256.2017098678622,3.387783111595205,614.3391320950491,12192.463811123189,0.35570846190979205,2363.2567854945364,10.408710117949033,1773.9274974520724,0
510.7275604761305,187.88168653865765,3.2505197051252948,679.1369061741318,22939.341043929344,0.3034720453340362,2669.5492419423435,16.707476988518984,1941.4693325825701,0
421.04853601942267,256.6797573751734,3.492589610073906,471.0308656327864,21272.46228980575,0.4119736914467603,2335.4954261333833,21.032867557663867,1803.6067770801683,1
485.5976061701733,168.22557774525058,3.1183357600753085,494.0570228481355,28638.369786435745,0.2688499180701215,2494.132938556549,18.478616089788225,1901.990862247229,0
480.0006899816459,177.67838420422544,2.7678045580124033,128.85537484539134,11978.354274918045,0.278933371212577,2479.962299112475,8.018790574755537,1749.551255384518,0
435.0284553533128,236.61522988091627,2.611250875999892,835.0112151391502,13767.19858476365,0.20470011215470396,2311.8539555153766,6.763553026457282,1828.5993434546965,0
471.53410675712877,200.93453696151818,3.402290429344087,450.7161943427932,28461.22127770939,0.33190316793635055,2542.6909091839966,22.67128681298211,1840.355412158206,1
469.7113255884386,198.47423094218243,3.388385357742248,169.6189205162163,28106.87394860125,0.35725034130690586,2431.421054040781,24.098856746899145,1816.6712837947323,0
520.9046645773807,181.23586973728453,3.3788200461986513,705.5630522225241,22651.406498445773,0.344734817302744,2742.6334710717265,18.740948354140542,2002.2353878298857,0
402.7877667031711,268.41847718913755,3.0582074528131358,371.40584301033255,28581.742219213233,0.3644631774641778,2268.917185980248,25.000782208023587,1689.5501331334835,0
506.9224876930585,277.54421337067504,2.6800185546841413,573.5913005466234,23304.54157096635,0.6211527056352101,2776.256056445274,34.74162972094555,2078.98668148681,0
437.649004327285,292.71899468858464,3.3013560803901676,464.35678225995804,19227.888553848592,0.5332598374984964,2487.9410956395946,24.608305741594798,1879.9321264221312,0
499.0789841813302,195.86053344121402,3.032117454897551,896.695279864382,12035.981165100173,0.22414878846944225,2620.8169360069337,6.474841430875751,1917.8694080832026,0
495.4668937695466,168.5372072958356,2.7800318032492126,481.62636744460383,18390.20381977653,0.35405207006159195,2522.0377944545316,15.626615354991541,1825.740996155609,0
408.5481497420161,212.96431441921825,2.9395874771965933,290.74370210308786,21020.438945210357,0.33913793199152015,2120.679535608387,17.109187664238362,1664.2643382483416,0
507.8364323368908,209.22964137788722,3.2077001536096046,589.5860072498947,16077.485122027141,0.4883321539630102,2711.9862141017834,18.842767055874635,1926.393717872179,0
